20230215 22:44:12 INFO  [main] SalesForce.Tc01 Tc01.java18 - test case 1 inside
20230216 17:28:37 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (10a88337b3586323de99167573b2e0be)] -> xpath: //input[@id='rememberUn']]
20230216 17:28:37 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (10a88337b3586323de99167573b2e0be)] -> id: Login]
20230216 17:29:21 INFO  [main] SalesForce.BaseClass BaseClass.java132 - action performing on:[[ChromeDriver: chrome on WINDOWS (10a88337b3586323de99167573b2e0be)] -> id: userNavLabel]
20230216 17:29:21 INFO  [main] SalesForce.BaseClass BaseClass.java125 - waiting for element:[[ChromeDriver: chrome on WINDOWS (10a88337b3586323de99167573b2e0be)] -> id: userNavLabel]
20230216 17:29:21 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (10a88337b3586323de99167573b2e0be)] -> id: userNavLabel]
20230216 17:29:23 INFO  [main] SalesForce.BaseClass BaseClass.java125 - waiting for element:[[ChromeDriver: chrome on WINDOWS (10a88337b3586323de99167573b2e0be)] -> xpath: //a[text() ='Logout']]
20230216 17:29:23 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (10a88337b3586323de99167573b2e0be)] -> xpath: //a[text() ='Logout']]
20230216 17:29:29 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java118 - testcase 03 passed
20230216 17:29:29 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:validateCheck
20230216 17:34:27 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:errorMessageBlankPassword
20230216 17:34:35 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java21 - test case 1 inside
20230216 17:34:35 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (a61499a06e96c4a8ea6ea1646ec497d6)] -> id: username]
20230216 17:34:35 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (a61499a06e96c4a8ea6ea1646ec497d6)] -> id: password]
20230216 17:34:35 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (a61499a06e96c4a8ea6ea1646ec497d6)] -> id: Login]
20230216 17:34:36 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java41 - test Case 1 passed
20230216 17:34:36 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:errorMessageBlankPassword
20230216 17:34:37 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:errorWIthInvalidCred
20230216 17:34:50 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (b37e7277ad751a8d29f6d6050ece3169)] -> id: username]
20230216 17:34:51 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (b37e7277ad751a8d29f6d6050ece3169)] -> id: password]
20230216 17:34:51 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (b37e7277ad751a8d29f6d6050ece3169)] -> id: Login]
20230216 17:34:52 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:errorWIthInvalidCred
20230216 17:34:52 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:forgotPassword
20230216 17:34:57 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (79778bce1901f2ebd0eb2827ab64c955)] -> id: forgot_password_link]
20230216 17:34:58 INFO  [main] SalesForce.BaseClass BaseClass.java125 - waiting for element:[[ChromeDriver: chrome on WINDOWS (79778bce1901f2ebd0eb2827ab64c955)] -> id: un]
20230216 17:34:58 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (79778bce1901f2ebd0eb2827ab64c955)] -> id: un]
20230216 17:34:58 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (79778bce1901f2ebd0eb2827ab64c955)] -> id: continue]
20230216 17:34:59 INFO  [main] SalesForce.BaseClass BaseClass.java125 - waiting for element:[[ChromeDriver: chrome on WINDOWS (79778bce1901f2ebd0eb2827ab64c955)] -> class name: mb12]
20230216 17:34:59 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:forgotPassword
20230216 17:35:00 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:login
20230216 17:35:05 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (fed610e1d89c8120aaab63a43b3ece46)] -> id: username]
20230216 17:35:06 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (fed610e1d89c8120aaab63a43b3ece46)] -> id: password]
20230216 17:35:06 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (fed610e1d89c8120aaab63a43b3ece46)] -> id: Login]
20230216 17:35:10 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java77 - testcase 02 passed
20230216 17:35:10 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:login
20230216 17:35:10 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:userMenuDropDown
20230216 17:35:21 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (1cb0c6c4beef5519d593b23d144e7ab5)] -> id: username]
20230216 17:35:21 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (1cb0c6c4beef5519d593b23d144e7ab5)] -> id: password]
20230216 17:35:21 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (1cb0c6c4beef5519d593b23d144e7ab5)] -> xpath: //input[@id='rememberUn']]
20230216 17:35:21 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (1cb0c6c4beef5519d593b23d144e7ab5)] -> id: Login]
20230216 17:35:28 INFO  [main] SalesForce.BaseClass BaseClass.java132 - action performing on:[[ChromeDriver: chrome on WINDOWS (1cb0c6c4beef5519d593b23d144e7ab5)] -> id: userNavLabel]
20230216 17:35:28 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (1cb0c6c4beef5519d593b23d144e7ab5)] -> id: userNavLabel]
20230216 17:35:28 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java214 - testcase 05 passed
20230216 17:35:28 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:userMenuDropDown
20230216 17:35:28 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:validateCheck
20230216 17:35:34 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (d436bc1752b68fb6597971b1154b2525)] -> id: username]
20230216 17:35:35 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (d436bc1752b68fb6597971b1154b2525)] -> id: password]
20230216 17:35:35 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (d436bc1752b68fb6597971b1154b2525)] -> xpath: //input[@id='rememberUn']]
20230216 17:35:35 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (d436bc1752b68fb6597971b1154b2525)] -> id: Login]
20230216 17:35:38 INFO  [main] SalesForce.BaseClass BaseClass.java132 - action performing on:[[ChromeDriver: chrome on WINDOWS (d436bc1752b68fb6597971b1154b2525)] -> id: userNavLabel]
20230216 17:35:38 INFO  [main] SalesForce.BaseClass BaseClass.java125 - waiting for element:[[ChromeDriver: chrome on WINDOWS (d436bc1752b68fb6597971b1154b2525)] -> id: userNavLabel]
20230216 17:35:38 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (d436bc1752b68fb6597971b1154b2525)] -> id: userNavLabel]
20230216 17:35:39 INFO  [main] SalesForce.BaseClass BaseClass.java125 - waiting for element:[[ChromeDriver: chrome on WINDOWS (d436bc1752b68fb6597971b1154b2525)] -> xpath: //a[text() ='Logout']]
20230216 17:35:39 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (d436bc1752b68fb6597971b1154b2525)] -> xpath: //a[text() ='Logout']]
20230216 17:35:43 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java118 - testcase 03 passed
20230216 17:35:43 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:validateCheck
20230216 18:16:23 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:errorMessageBlankPassword
20230216 18:17:54 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:errorMessageBlankPassword
20230216 18:18:02 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java21 - test case 1 inside
20230216 18:18:02 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (7a2e10d50dad65ae6082240e88466ce5)] -> id: username]
20230216 18:18:03 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (7a2e10d50dad65ae6082240e88466ce5)] -> id: password]
20230216 18:18:03 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (7a2e10d50dad65ae6082240e88466ce5)] -> id: Login]
20230216 18:18:04 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java41 - test Case 1 passed
20230216 18:18:04 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:errorMessageBlankPassword
20230216 18:18:04 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:errorWIthInvalidCred
20230216 18:18:18 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (81c799baff8e5194197060cdd42582b7)] -> id: username]
20230216 18:18:18 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (81c799baff8e5194197060cdd42582b7)] -> id: password]
20230216 18:18:18 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (81c799baff8e5194197060cdd42582b7)] -> id: Login]
20230216 18:18:19 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java183 - testcase 4b passed
20230216 18:18:19 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:errorWIthInvalidCred
20230216 18:18:19 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:forgotPassword
20230216 18:18:25 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (fc10a1844a449b847bd15af34052972e)] -> id: forgot_password_link]
20230216 18:18:25 INFO  [main] SalesForce.BaseClass BaseClass.java125 - waiting for element:[[ChromeDriver: chrome on WINDOWS (fc10a1844a449b847bd15af34052972e)] -> id: un]
20230216 18:18:26 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (fc10a1844a449b847bd15af34052972e)] -> id: un]
20230216 18:18:26 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (fc10a1844a449b847bd15af34052972e)] -> id: continue]
20230216 18:18:27 INFO  [main] SalesForce.BaseClass BaseClass.java125 - waiting for element:[[ChromeDriver: chrome on WINDOWS (fc10a1844a449b847bd15af34052972e)] -> class name: mb12]
20230216 18:18:27 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:forgotPassword
20230216 18:18:28 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:login
20230216 18:18:34 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (0fa8d2b83976d25740f0d906aef606c9)] -> id: username]
20230216 18:18:34 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (0fa8d2b83976d25740f0d906aef606c9)] -> id: password]
20230216 18:18:34 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (0fa8d2b83976d25740f0d906aef606c9)] -> id: Login]
20230216 18:18:37 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java76 - testcase 02 passed
20230216 18:18:37 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:login
20230216 18:18:38 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:userMenuDropDown
20230216 18:18:46 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (8c0634ae5abb7480f1a285f640cbabbc)] -> id: username]
20230216 18:18:46 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (8c0634ae5abb7480f1a285f640cbabbc)] -> id: password]
20230216 18:18:46 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (8c0634ae5abb7480f1a285f640cbabbc)] -> xpath: //input[@id='rememberUn']]
20230216 18:18:46 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (8c0634ae5abb7480f1a285f640cbabbc)] -> id: Login]
20230216 18:18:51 INFO  [main] SalesForce.BaseClass BaseClass.java132 - action performing on:[[ChromeDriver: chrome on WINDOWS (8c0634ae5abb7480f1a285f640cbabbc)] -> id: userNavLabel]
20230216 18:18:51 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (8c0634ae5abb7480f1a285f640cbabbc)] -> id: userNavLabel]
20230216 18:18:51 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java222 - testcase 05 passed
20230216 18:18:51 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:userMenuDropDown
20230216 18:18:51 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:validateCheck
20230216 18:18:58 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (7c0c875ca8bb8f8d3cc2c915f2682003)] -> id: username]
20230216 18:18:59 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (7c0c875ca8bb8f8d3cc2c915f2682003)] -> id: password]
20230216 18:18:59 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (7c0c875ca8bb8f8d3cc2c915f2682003)] -> xpath: //input[@id='rememberUn']]
20230216 18:18:59 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (7c0c875ca8bb8f8d3cc2c915f2682003)] -> id: Login]
20230216 18:19:02 INFO  [main] SalesForce.BaseClass BaseClass.java132 - action performing on:[[ChromeDriver: chrome on WINDOWS (7c0c875ca8bb8f8d3cc2c915f2682003)] -> id: userNavLabel]
20230216 18:19:03 INFO  [main] SalesForce.BaseClass BaseClass.java125 - waiting for element:[[ChromeDriver: chrome on WINDOWS (7c0c875ca8bb8f8d3cc2c915f2682003)] -> id: userNavLabel]
20230216 18:19:03 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (7c0c875ca8bb8f8d3cc2c915f2682003)] -> id: userNavLabel]
20230216 18:19:04 INFO  [main] SalesForce.BaseClass BaseClass.java125 - waiting for element:[[ChromeDriver: chrome on WINDOWS (7c0c875ca8bb8f8d3cc2c915f2682003)] -> xpath: //a[text() ='Logout']]
20230216 18:19:05 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (7c0c875ca8bb8f8d3cc2c915f2682003)] -> xpath: //a[text() ='Logout']]
20230216 18:19:10 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java119 - testcase 03 passed
20230216 18:19:10 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:validateCheck
20230216 18:33:00 INFO  [main] SalesForce.BaseClass BaseClass.java56 - Started test script:errorMessageBlankPassword
20230216 18:33:07 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java21 - test case 1 inside
20230216 18:33:08 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (a7d00ccac5a09db5e61cf74252166c53)] -> id: username]
20230216 18:33:08 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (a7d00ccac5a09db5e61cf74252166c53)] -> id: password]
20230216 18:33:08 INFO  [main] SalesForce.BaseClass BaseClass.java120 - clicked[[ChromeDriver: chrome on WINDOWS (a7d00ccac5a09db5e61cf74252166c53)] -> id: Login]
20230216 18:33:08 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java41 - test Case 1 passed
20230216 18:33:08 INFO  [main] SalesForce.BaseClass BaseClass.java70 - Driver close:errorMessageBlankPassword
20230216 18:52:13 INFO  [main] SalesForce.BaseClass BaseClass.java57 - Started test script:errorMessageBlankPassword
20230216 18:52:20 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java21 - test case 1 inside
20230216 18:52:20 INFO  [main] SalesForce.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (2fd987e1c1fdcda811e6fa3ed684f805)] -> id: username]
20230216 18:52:20 INFO  [main] SalesForce.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (2fd987e1c1fdcda811e6fa3ed684f805)] -> id: password]
20230216 18:52:21 INFO  [main] SalesForce.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (2fd987e1c1fdcda811e6fa3ed684f805)] -> id: Login]
20230216 18:52:21 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java41 - test Case 1 passed
20230216 18:52:21 INFO  [main] SalesForce.BaseClass BaseClass.java71 - Driver close:errorMessageBlankPassword
20230216 18:57:46 INFO  [main] SalesForce.BaseClass BaseClass.java57 - Started test script:errorMessageBlankPassword
20230216 18:57:52 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java21 - test case 1 inside
20230216 18:57:53 INFO  [main] SalesForce.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (8de00408aef78f3a0350ab7d4aed7d84)] -> id: username]
20230216 18:57:53 INFO  [main] SalesForce.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (8de00408aef78f3a0350ab7d4aed7d84)] -> id: password]
20230216 18:57:53 INFO  [main] SalesForce.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (8de00408aef78f3a0350ab7d4aed7d84)] -> id: Login]
20230216 18:57:55 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java41 - test Case 1 passed
20230216 18:57:55 INFO  [main] SalesForce.BaseClass BaseClass.java71 - Driver close:errorMessageBlankPassword
20230216 19:05:41 INFO  [main] SalesForce.BaseClass BaseClass.java57 - Started test script:errorMessageBlankPassword
20230216 19:20:57 INFO  [main] SalesForce.BaseClass BaseClass.java57 - Started test script:errorMessageBlankPassword
20230216 19:22:02 INFO  [main] SalesForce.BaseClass BaseClass.java57 - Started test script:errorMessageBlankPassword
20230216 19:30:35 INFO  [main] SalesForce.BaseClass BaseClass.java57 - Started test script:errorMessageBlankPassword
20230216 19:32:16 INFO  [main] SalesForce.BaseClass BaseClass.java57 - Started test script:errorMessageBlankPassword
20230216 19:40:15 INFO  [main] SalesForce.BaseClass BaseClass.java57 - Started test script:errorMessageBlankPassword
20230216 19:40:21 INFO  [main] SalesForce.SalesForceWithFrame SalesForceWithFrame.java21 - test case 1 inside
20230216 19:40:22 INFO  [main] SalesForce.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (969ca817577bd0efa16fe70c10983a1f)] -> id: username]
20230216 19:40:22 INFO  [main] SalesForce.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (969ca817577bd0efa16fe70c10983a1f)] -> id: password]
20230216 19:40:22 INFO  [main] SalesForce.BaseClass BaseClass.java121 - clicked[[ChromeDriver: chrome on WINDOWS (969ca817577bd0efa16fe70c10983a1f)] -> id: Login]
